tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,16,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.07303333702792,3.67,1.050420168067227,3.4938399999999996,0.17201809736591142,0.9649678298105397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,16,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-32.07303403164687,3.67,1.050420168067227,3.4938399999999996,0.17201809736591142,0.9649678298105397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,17,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.378085742535761,3.67,1.050420168067227,3.4938399999999996,0.05496113778165676,0.9909773773453214
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,17,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.3491425509565,3.67,1.050420168067227,3.4938399999999996,0.05496113778165676,0.9909773773453214
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,17,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.971056808420705,3.67,1.050420168067227,3.4938399999999996,0.05496113778165676,0.9909773773453214
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,17,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.9710579955696,3.67,1.050420168067227,3.4938399999999996,0.05496113778165676,0.9909773773453214
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,18,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.178487274581132,3.67,1.050420168067227,3.4938399999999996,0.027113415146087446,0.8905860344008831
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,18,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-36.26155720345001,3.67,1.050420168067227,3.4938399999999996,0.027113415146087446,0.8905860344008831
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,18,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.083069928868916,3.67,1.050420168067227,3.4938399999999996,0.027113415146087446,0.8905860344008831
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,18,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.083069283977686,3.67,1.050420168067227,3.4938399999999996,0.027113415146087446,0.8905860344008831
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,19,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.3012594679172125,3.67,1.050420168067227,3.4938399999999996,0.04424243278215724,0.9698519067162523
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,19,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.488987066729564,3.67,1.050420168067227,3.4938399999999996,0.04424243278215724,0.9698519067162523
