tag,iteration,route,case,method,score
contemp_al_base_routes_uncertainty_rewire_embedded,1537,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.56338381217656
contemp_al_base_routes_uncertainty_rewire_embedded,1537,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.645325151922962
contemp_al_base_routes_uncertainty_rewire_embedded,1537,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.237552883060104
contemp_al_base_routes_uncertainty_rewire_embedded,1537,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1180672527337435
contemp_al_base_routes_uncertainty_rewire_embedded,1537,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1180672527337435
contemp_al_base_routes_uncertainty_rewire_embedded,1538,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010383451856037963
contemp_al_base_routes_uncertainty_rewire_embedded,1538,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.03863847834034
contemp_al_base_routes_uncertainty_rewire_embedded,1538,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.028255026484345
contemp_al_base_routes_uncertainty_rewire_embedded,1538,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.028255026484345
contemp_al_base_routes_uncertainty_rewire_embedded,1538,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.492395132187779
contemp_al_base_routes_uncertainty_rewire_embedded,1538,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.50474441290329
contemp_al_base_routes_uncertainty_rewire_embedded,1538,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09202508821554445
contemp_al_base_routes_uncertainty_rewire_embedded,1538,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09202508821554445
contemp_al_base_routes_uncertainty_rewire_embedded,1539,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012302363554943727
contemp_al_base_routes_uncertainty_rewire_embedded,1539,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.62952370288402
contemp_al_base_routes_uncertainty_rewire_embedded,1539,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.6172213393291
contemp_al_base_routes_uncertainty_rewire_embedded,1539,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.6172213393291
contemp_al_base_routes_uncertainty_rewire_embedded,1539,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.9748218149623393
contemp_al_base_routes_uncertainty_rewire_embedded,1539,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.85348832513589
contemp_al_base_routes_uncertainty_rewire_embedded,1539,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11743605211421544
contemp_al_base_routes_uncertainty_rewire_embedded,1539,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11743605211421544
contemp_al_base_routes_uncertainty_rewire_embedded,1540,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011831844133213646
contemp_al_base_routes_uncertainty_rewire_embedded,1540,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.27854122776353
contemp_al_base_routes_uncertainty_rewire_embedded,1540,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.26670938363036
contemp_al_base_routes_uncertainty_rewire_embedded,1540,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.26670938363036
contemp_al_base_routes_uncertainty_rewire_embedded,1540,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0240314653405065
contemp_al_base_routes_uncertainty_rewire_embedded,1540,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.00903158337861
contemp_al_base_routes_uncertainty_rewire_embedded,1540,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11263910492071111
contemp_al_base_routes_uncertainty_rewire_embedded,1540,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11263910492071111
contemp_al_base_routes_uncertainty_rewire_embedded,1541,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013136949525002398
contemp_al_base_routes_uncertainty_rewire_embedded,1541,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.5052154165938
contemp_al_base_routes_uncertainty_rewire_embedded,1541,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.49207846706879
contemp_al_base_routes_uncertainty_rewire_embedded,1541,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.49207846706879
contemp_al_base_routes_uncertainty_rewire_embedded,1541,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3739060613868515
contemp_al_base_routes_uncertainty_rewire_embedded,1541,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.100214429246236
contemp_al_base_routes_uncertainty_rewire_embedded,1541,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11232397741268614
contemp_al_base_routes_uncertainty_rewire_embedded,1541,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11232397741268614
contemp_al_base_routes_uncertainty_rewire_embedded,1542,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013154779558401598
contemp_al_base_routes_uncertainty_rewire_embedded,1542,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-64.446931031213
contemp_al_base_routes_uncertainty_rewire_embedded,1542,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-64.4337762516546
contemp_al_base_routes_uncertainty_rewire_embedded,1542,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-64.4337762516546
contemp_al_base_routes_uncertainty_rewire_embedded,1542,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.4157291063925217
contemp_al_base_routes_uncertainty_rewire_embedded,1542,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.32118013410128
contemp_al_base_routes_uncertainty_rewire_embedded,1542,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1083379580378588
contemp_al_base_routes_uncertainty_rewire_embedded,1542,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1083379580378588
contemp_al_base_routes_uncertainty_rewire_embedded,1543,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01184674672277292
contemp_al_base_routes_uncertainty_rewire_embedded,1543,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-59.30549202141478
contemp_al_base_routes_uncertainty_rewire_embedded,1543,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-59.293645274692125
contemp_al_base_routes_uncertainty_rewire_embedded,1543,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-59.293645274692125
contemp_al_base_routes_uncertainty_rewire_embedded,1543,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3966308342581066
contemp_al_base_routes_uncertainty_rewire_embedded,1543,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.73199587119119
contemp_al_base_routes_uncertainty_rewire_embedded,1543,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12569439251170256
contemp_al_base_routes_uncertainty_rewire_embedded,1543,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12569439251170256
contemp_al_base_routes_uncertainty_rewire_embedded,1544,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010449068194777275
contemp_al_base_routes_uncertainty_rewire_embedded,1544,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.10859902996716
contemp_al_base_routes_uncertainty_rewire_embedded,1544,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.098149961772414
contemp_al_base_routes_uncertainty_rewire_embedded,1544,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.098149961772414
contemp_al_base_routes_uncertainty_rewire_embedded,1544,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.583593465524511
contemp_al_base_routes_uncertainty_rewire_embedded,1544,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.31496147408456
contemp_al_base_routes_uncertainty_rewire_embedded,1544,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08139517165532964
contemp_al_base_routes_uncertainty_rewire_embedded,1544,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08139517165532964
contemp_al_base_routes_uncertainty_rewire_embedded,1545,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.014377263871372765
contemp_al_base_routes_uncertainty_rewire_embedded,1545,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.72051496056704
contemp_al_base_routes_uncertainty_rewire_embedded,1545,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.706137696695606
contemp_al_base_routes_uncertainty_rewire_embedded,1545,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.706137696695606
contemp_al_base_routes_uncertainty_rewire_embedded,1545,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.7963221249186385
contemp_al_base_routes_uncertainty_rewire_embedded,1545,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.86200865815289
contemp_al_base_routes_uncertainty_rewire_embedded,1545,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11501636397559233
contemp_al_base_routes_uncertainty_rewire_embedded,1545,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11501636397559233
contemp_al_base_routes_uncertainty_rewire_embedded,1546,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012784257019715133
contemp_al_base_routes_uncertainty_rewire_embedded,1546,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.48569942679216
contemp_al_base_routes_uncertainty_rewire_embedded,1546,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.47291516977241
contemp_al_base_routes_uncertainty_rewire_embedded,1546,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.47291516977241
contemp_al_base_routes_uncertainty_rewire_embedded,1546,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.488047741291231
contemp_al_base_routes_uncertainty_rewire_embedded,1546,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.7960884209225
contemp_al_base_routes_uncertainty_rewire_embedded,1546,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09427358360050371
contemp_al_base_routes_uncertainty_rewire_embedded,1546,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09427358360050371
contemp_al_base_routes_uncertainty_rewire_embedded,1547,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01312117140168868
contemp_al_base_routes_uncertainty_rewire_embedded,1547,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.29368789554204
contemp_al_base_routes_uncertainty_rewire_embedded,1547,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.28056672414039
contemp_al_base_routes_uncertainty_rewire_embedded,1547,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.28056672414039
contemp_al_base_routes_uncertainty_rewire_embedded,1547,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.391299825251797
contemp_al_base_routes_uncertainty_rewire_embedded,1547,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-37.46591901701535
contemp_al_base_routes_uncertainty_rewire_embedded,1547,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1092748005937519
contemp_al_base_routes_uncertainty_rewire_embedded,1547,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1092748005937519
contemp_al_base_routes_uncertainty_rewire_embedded,1548,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012401489052306328
contemp_al_base_routes_uncertainty_rewire_embedded,1548,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.89386680606471
contemp_al_base_routes_uncertainty_rewire_embedded,1548,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.88146531701243
contemp_al_base_routes_uncertainty_rewire_embedded,1548,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.88146531701243
contemp_al_base_routes_uncertainty_rewire_embedded,1548,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.6501601967661212
contemp_al_base_routes_uncertainty_rewire_embedded,1548,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.625082150066206
contemp_al_base_routes_uncertainty_rewire_embedded,1548,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13666127763983787
contemp_al_base_routes_uncertainty_rewire_embedded,1548,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13666127763983787
contemp_al_base_routes_uncertainty_rewire_embedded,1549,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010609107762911529
contemp_al_base_routes_uncertainty_rewire_embedded,1549,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.10839925036629
contemp_al_base_routes_uncertainty_rewire_embedded,1549,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.097790142603394
contemp_al_base_routes_uncertainty_rewire_embedded,1549,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.097790142603394
contemp_al_base_routes_uncertainty_rewire_embedded,1549,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.620288901687149
contemp_al_base_routes_uncertainty_rewire_embedded,1549,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.650753320866485
contemp_al_base_routes_uncertainty_rewire_embedded,1549,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13240409586703847
contemp_al_base_routes_uncertainty_rewire_embedded,1549,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13240409586703847
contemp_al_base_routes_uncertainty_rewire_embedded,1550,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012604522809913267
contemp_al_base_routes_uncertainty_rewire_embedded,1550,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.13144954800832
contemp_al_base_routes_uncertainty_rewire_embedded,1550,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.118845025198425
contemp_al_base_routes_uncertainty_rewire_embedded,1550,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.118845025198425
contemp_al_base_routes_uncertainty_rewire_embedded,1550,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2570938756135583
contemp_al_base_routes_uncertainty_rewire_embedded,1550,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.89072269334605
contemp_al_base_routes_uncertainty_rewire_embedded,1550,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08542095963421999
contemp_al_base_routes_uncertainty_rewire_embedded,1550,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08542095963421999
contemp_al_base_routes_uncertainty_rewire_embedded,1551,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013751889690419296
contemp_al_base_routes_uncertainty_rewire_embedded,1551,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.338647727708924
contemp_al_base_routes_uncertainty_rewire_embedded,1551,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.324895838018605
contemp_al_base_routes_uncertainty_rewire_embedded,1551,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.324895838018605
contemp_al_base_routes_uncertainty_rewire_embedded,1551,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0348686157419147
contemp_al_base_routes_uncertainty_rewire_embedded,1551,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.86168314631554
contemp_al_base_routes_uncertainty_rewire_embedded,1551,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09363798454904665
contemp_al_base_routes_uncertainty_rewire_embedded,1551,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09363798454904665
contemp_al_base_routes_uncertainty_rewire_embedded,1552,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012912893962732307
contemp_al_base_routes_uncertainty_rewire_embedded,1552,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.65264936150299
contemp_al_base_routes_uncertainty_rewire_embedded,1552,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.6397364675403
contemp_al_base_routes_uncertainty_rewire_embedded,1552,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.6397364675403
contemp_al_base_routes_uncertainty_rewire_embedded,1552,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.430086381614567
contemp_al_base_routes_uncertainty_rewire_embedded,1552,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.51728069797533
contemp_al_base_routes_uncertainty_rewire_embedded,1552,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1568891173862279
contemp_al_base_routes_uncertainty_rewire_embedded,1552,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1568891173862279
contemp_al_base_routes_uncertainty_rewire_embedded,1553,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012665629897556489
contemp_al_base_routes_uncertainty_rewire_embedded,1553,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.916434331963416
contemp_al_base_routes_uncertainty_rewire_embedded,1553,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.90376870206591
contemp_al_base_routes_uncertainty_rewire_embedded,1553,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.90376870206591
contemp_al_base_routes_uncertainty_rewire_embedded,1553,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.0846371601074782
contemp_al_base_routes_uncertainty_rewire_embedded,1553,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-37.42398903412989
contemp_al_base_routes_uncertainty_rewire_embedded,1553,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.07537663278441037
contemp_al_base_routes_uncertainty_rewire_embedded,1553,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.07537663278441037
contemp_al_base_routes_uncertainty_rewire_embedded,1554,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012177772418863584
contemp_al_base_routes_uncertainty_rewire_embedded,1554,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.044786443489166
contemp_al_base_routes_uncertainty_rewire_embedded,1554,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.03260867107036
contemp_al_base_routes_uncertainty_rewire_embedded,1554,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.03260867107036
contemp_al_base_routes_uncertainty_rewire_embedded,1554,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.408452435376787
contemp_al_base_routes_uncertainty_rewire_embedded,1554,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.61016530804807
contemp_al_base_routes_uncertainty_rewire_embedded,1554,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11413560131744263
contemp_al_base_routes_uncertainty_rewire_embedded,1554,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11413560131744263
contemp_al_base_routes_uncertainty_rewire_embedded,1555,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01384105798799196
contemp_al_base_routes_uncertainty_rewire_embedded,1555,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.36612551414275
contemp_al_base_routes_uncertainty_rewire_embedded,1555,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.352284456154784
contemp_al_base_routes_uncertainty_rewire_embedded,1555,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-55.352284456154784
contemp_al_base_routes_uncertainty_rewire_embedded,1555,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.7806489719906278
contemp_al_base_routes_uncertainty_rewire_embedded,1555,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.96262253256478
contemp_al_base_routes_uncertainty_rewire_embedded,1555,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1286614996921298
contemp_al_base_routes_uncertainty_rewire_embedded,1555,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1286614996921298
contemp_al_base_routes_uncertainty_rewire_embedded,1556,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.015235617806875528
contemp_al_base_routes_uncertainty_rewire_embedded,1556,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.547433429895804
contemp_al_base_routes_uncertainty_rewire_embedded,1556,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.53219781208893
contemp_al_base_routes_uncertainty_rewire_embedded,1556,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.53219781208893
contemp_al_base_routes_uncertainty_rewire_embedded,1556,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.9640250608548977
contemp_al_base_routes_uncertainty_rewire_embedded,1556,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.13561146776481
contemp_al_base_routes_uncertainty_rewire_embedded,1556,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1312893203440399
contemp_al_base_routes_uncertainty_rewire_embedded,1556,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1312893203440399
contemp_al_base_routes_uncertainty_rewire_embedded,1557,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012821158430105879
contemp_al_base_routes_uncertainty_rewire_embedded,1557,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.38461630495617
